Log #,Complaint #,Date,Address #,Street Name,Borough,Postcode,District,Work Reported,Closed,Issued Violation?,Additional Comments,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
11348,09-02-27-039,02/18/2009,474,Broadway,Mn,10013,SOHO,Signage and awning,true,true,,40.721312,-74.000245,02,1,45,1007012,1004730007,SoHo-TriBeCa-Civic Center-Little Italy
11349,09-02-27-040,02/18/2009,472,Broadway,Mn,10013,SOHO,Signage,true,true,,40.721258,-74.000296,02,1,45,1079133,1004737504,SoHo-TriBeCa-Civic Center-Little Italy
11353,09-02-27-044,02/18/2009,17,Leonard Street,Mn,10013,TRIW,Street renovation got rid of granite curbs,true,true,,40.718669,-74.007922,01,1,33,1002009,1001790050,SoHo-TriBeCa-Civic Center-Little Italy
11359,09-02-27-050,02/17/2009,72,Henry Street,Bn,11201,BH,ATM,true,true,,40.698654,-73.992448,02,33,1,3001696,3002260021,Brooklyn Heights-Cobble Hill
11360,09-02-27-051,02/13/2009,194,Columbia Heights,Bn,11201,BH,Roof,true,false,,40.697285,-73.996826,02,33,301,3001502,3002080315,Brooklyn Heights-Cobble Hill
11327,09-02-19-018,02/12/2009,54,Rutger Street,Mn,,NOT DESIGNATED,Electrical work,true,false,,,,,,,,,
11328,09-02-19-019,02/12/2009,770,St. Mark's Avenue,Bn,11216,NOT DESIGNATED,Plumbing,true,false,,40.675079,-73.947859,08,36,31701,3031004,3012270036,Crown Heights North
11310,09-02-11-001,02/11/2009,314,West 11th Street,Mn,10014,GV,Sidewalk bench around tree and planters,true,false,,40.735733,-74.006672,02,3,75,1078283,1006330046,West Village
11317,09-02-11-008,02/11/2009,315,West 105th Street,Mn,10025,R105,Old Law Investigation,true,true,,40.801139,-73.96945,07,6,191,1057232,1018910046,Upper West Side
11318,09-02-11-009,02/11/2009,322,West 106th Street,Mn,10025,R105,Old Law Investigation,true,true,,40.801823,-73.969038,07,6,191,1057256,1018910166,Upper West Side
11319,09-02-11-010,02/11/2009,21-23,South William Street,Mn,,STS,Painting window frames on storefront,true,true,,40.704514,-74.010741,01,1,9,1087244,1000297503,Battery Park City-Lower Manhattan
11352,09-02-27-043,02/11/2009,118-120,Chambers Street,Mn,,TRSE,ATM machine,true,true,,40.715189,-74.008531,01,1,21,1001484,1001360023,SoHo-TriBeCa-Civic Center-Little Italy
11326,09-02-19-017,02/09/2009,327,East 206th Street,Bx,10467,NOT DESIGNATED,Electrical work,true,false,,40.874926,-73.878508,07,11,423,2018140,2033420047,Norwood
11344,09-02-27-035,02/09/2009,1815,84th Street,Bn,11214,IL,Interior Demolition,true,false,,40.608038,-74.000785,11,47,278,3329064,3063270010,Bensonhurst West
11358,09-02-27-049,02/09/2009,170,East 73rd Street,Mn,10021,IL,Removal of historic ironwork--see letter,true,false,,40.770791,-73.960984,08,4,128,1042855,1014070045,Upper East Side-Carnegie Hill
11311,09-02-11-002,02/05/2009,78 1/2,Horatio Street,Mn,,GV,Windows illegally constructed down center of south façade,true,false,,40.738747,-74.007149,02,3,79,1078351,1006420150,West Village
11312,09-02-11-003,02/04/2009,19,Greenwich Avenue,Mn,10014,GV,"Awning, light fixture, storefront",true,false,,40.734531,-73.999903,02,3,71,1010689,1006100054,West Village
11313,09-02-11-004,02/03/2009,78,Leonard Street,Mn,10013,TRIE,Banners at storefront,true,false,,40.717338,-74.005061,01,1,33,1001874,1001737503,SoHo-TriBeCa-Civic Center-Little Italy
11314,09-02-11-005,02/03/2009,[66],West 12th Street,Mn,,GV,Signage on hardware and installation of opaque glass,true,false,,,,,,,,,
11316,09-02-11-007,02/03/2009,173,West 73rd Street,Mn,10023,UWS,Removal of P&G signage,true,true,,40.778898,-73.980177,07,6,157,1030007,1011450001,Lincoln Square
11315,09-02-11-006,02/02/2009,244,Hall Street,Bn,11205,CLIN,Alteration of door openings,true,true,,40.690827,-73.965404,02,35,195,3055091,3019180052,Clinton Hill
11341,09-02-27-032,02/02/2009,161,West 72nd Street,Mn,10023,UWS,Stairs added at rear,true,false,,40.778111,-73.980426,07,6,157,1029919,1011440008,Lincoln Square
11354,09-02-27-045,02/02/2009,420-422,West 150th Street,Mn,,HSNW,Emergency Declaration,true,false,,40.82755,-73.943292,09,9,231,1061553,1020640043,Hamilton Heights
11308,09-01-30-042,01/30/2009,460,West 142nd Street,Mn,10031,HH,Light fixture and security grilles,true,true,,40.822914,-73.948065,09,7,227,1061265,1020580121,Hamilton Heights
11305,09-01-28-039,01/29/2009,118,West 87th Street,Mn,10024,UWS,Security camera and noncompliant light fixture,true,true,,40.787491,-73.972479,07,6,173,1032223,1012170141,Upper West Side
11306,09-01-28-040,01/29/2009,72,Rutland Road,Bn,11225,PLG,Window replacement,true,true,,40.658908,-73.958321,09,40,79801,3115314,3050370038,Prospect Lefferts Gardens-Wingate
11307,09-01-28-041,01/29/2009,115,East 70th Street,Mn,10021,UES,"1) Painting door grey  2) Painted brick at the roof, facing building, side facing lexington avenue",true,false,,40.769516,-73.964096,08,4,128,1042717,1014050008,Upper East Side-Carnegie Hill
11303,09-01-28-037,01/28/2009,135,Saint John's Place,Bn,11217,PS,For sale sign,true,true,,40.676856,-73.975124,06,39,159,3019294,3009450057,Park Slope-Gowanus
11304,09-01-28-038,01/28/2009,35,East 72nd Street,Mn,10021,UES,Noncompliant awnings,true,true,,40.771646,-73.965084,08,4,130,1041457,1013870023,Upper East Side-Carnegie Hill
11298,09-01-27-032,01/27/2009,164,Pacfic Street,Bn,,COB,Windows,true,true,,,,,,,,,
11295,09-01-26-029,01/26/2009,139,Charles Street,Mn,10014,GVE,Billboard facing 140 Charles St.,true,true,,40.734174,-74.008018,02,3,75,1011846,1006320034,West Village
11299,09-01-27-033,01/26/2009,11,Gay Street,Mn,10014,GV,Painting of brownstone base and stoop,true,true,,40.733521,-74.000484,02,3,71,1010263,1005930005,West Village
11351,09-02-27-042,01/26/2009,236,Kane Street,Bn,11231,COB,Acs at rooftop,true,false,,40.685617,-73.994934,06,39,67,3336006,3003260028,Carroll Gardens-Columbia Street-Red Hook
11286,09-01-26-020,01/23/2009,27,West 23rd Street,Mn,10010,LM,Painting limestone base,true,false,,40.742013,-73.990653,05,3,58,1015580,1008250024,Hudson Yards-Chelsea-Flatiron-Union Square
11288,09-01-26-022,01/23/2009,385,Lewis Avenue,Bn,11233,SH,Windows,true,true,,40.682313,-73.934906,03,36,297,3046791,3016700004,Crown Heights North
11289,09-01-26-023,01/23/2009,115,Central Park West,Mn,10023,UWS,Incorrect 1st floor a/cs,true,true,,40.775878,-73.976217,07,6,157,1028618,1011240027,Lincoln Square
11309,09-01-30-043,01/23/2009,49-09,39th Avenue,Qn,,SUN,Windows,true,false,,40.749022,-73.914479,02,26,169,4000833,4001230039,Hunters Point-Sunnyside-West Maspeth
11333,09-02-19-024,01/23/2009,753,Madison Avenue,Mn,10065,UES,Storefronts,true,true,,40.767434,-73.968592,08,4,122,1041128,1013800023,Upper East Side-Carnegie Hill
11300,09-01-28-034,01/22/2009,18,West 120th Street,Mn,10027,MMP,Construction,true,true,,40.803496,-73.945263,10,9,200,1053265,1017180044,Central Harlem South
11292,09-01-26-026,01/21/2009,109,Mercer Street,Mn,10012,SOHO,Flagpole,true,true,,40.723788,-73.999315,02,1,49,1087557,1004997505,SoHo-TriBeCa-Civic Center-Little Italy
11281,09-01-20-015,01/15/2009,2710,Broadway,Mn,10025,IL,Façade falling off,true,false,,40.799558,-73.968299,07,7,191,1056574,1018750046,Upper West Side
11282,09-01-20-016,01/15/2009,230,Grosvenor Street,Qn,11363,DOUG,Fence,true,false,,40.777872,-73.750474,11,19,1483,4168146,4080330044,Douglas Manor-Douglaston-Little Neck
11294,09-01-26-028,01/15/2009,143,Montague Street,Bn,11201,BH,Spicy Pickle,true,true,,40.694614,-73.993613,02,33,502,3001986,3002430016,Brooklyn Heights-Cobble Hill
11276,09-01-14-010,01/14/2009,483,1st Street,Bn,11215,PS,Security grille at door and sidewalk.,true,true,,40.671166,-73.976402,06,39,157,3025095,3010740058,Park Slope-Gowanus
11278,09-01-14-012,01/14/2009,823,Greenwich Street,Mn,10014,GV,Going to paint wall sign.,true,false,,40.738662,-74.006448,02,3,79,1011640,1006260006,West Village
11271,09-01-13-005,01/13/2009,96,Greenwich Street,Mn,10006,IL?,Addition at roof.,true,false,,40.708142,-74.013526,01,1,13,1001056,1000530039,Battery Park City-Lower Manhattan
11272,09-01-13-006,01/13/2009,19,West 12th Street,Mn,10011,GV,Addition at roof will block windows.,true,false,,40.735061,-73.995475,02,3,63,1009623,1005760052,West Village
11277,09-01-14-011,01/13/2009,838,Greenwich Street,Mn,10014,GANS,Painted wall sign on north wall.,true,false,,40.739049,-74.006467,02,3,79,1012158,1006430057,West Village
11279,09-01-14-013,01/13/2009,75,8th Avenue,Mn,10014,IL,Illuminated sign.,true,true,,40.739538,-74.002696,02,3,77,1080226,1006297504,West Village
11297,09-01-26-031,01/12/2009,1071,Fifth Avenue,Mn,10128,IL,Art Installation,true,false,,40.782925,-73.959391,08,4,15002,1046946,1015000001,Upper East Side-Carnegie Hill
11287,09-01-26-021,01/11/2009,144,Montague Street,Bn,11201,BH,Banner and bracket sign,true,true,,40.694556,-73.993469,02,33,502,3002083,3002490033,Brooklyn Heights-Cobble Hill
11296,09-01-26-030,01/10/2009,168,Bergen Street,Bn,11217,BOE,Signage,true,true,,40.685429,-73.987178,02,33,71,3005852,3003860023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
11273,09-01-13-007,01/09/2009,23,Washington Square North,Mn,10011,GV,Shutters removed.,true,false,,40.731861,-73.997868,02,1,63,1008852,1005510012,West Village
11275,09-01-13-009,01/09/2009,505,Columbus Avenue,Mn,10024,UWS,Light fixtures and awning.,true,false,,40.78541,-73.972946,07,6,169,1031292,1011980003,Upper West Side
11274,09-01-13-008,01/08/2009,9,Commerce Street,Mn,10014,GV,"Two story high ""For Sale"" sign.",true,true,,40.731778,-74.004196,02,3,67,1009970,1005870062,West Village
11283,09-01-20-017,01/07/2009,142,Wooster Street,Mn,10012,SOHO,Bracket sign,true,true,,40.725786,-73.999747,02,1,49,1007989,1005140005,SoHo-TriBeCa-Civic Center-Little Italy
11284,09-01-20-018,01/07/2009,140,Wooster Street,Mn,10012,SOHO,Bracket sign,true,true,,40.725745,-73.999784,02,1,49,1007988,1005140004,SoHo-TriBeCa-Civic Center-Little Italy
11293,09-01-26-027,01/07/2009,108,East 35th Street,Mn,10016,MURH,Excavation,true,false,,40.747493,-73.980262,06,2,72,1018544,1008907502,Murray Hill-Kips Bay
11280,09-01-20-014,01/06/2009,311,Knollwood Avenue,Qn,11363,DOUG,Noncompliance,true,true,,40.779959,-73.750607,11,19,1483,4168035,4080170061,Douglas Manor-Douglaston-Little Neck
11301,09-01-28-035,01/06/2009,80-14,37th Avenue,Qn,,JH,Construction,true,false,,40.749568,-73.885933,03,25,283,4029986,4012910001,Jackson Heights
11302,09-01-28-036,01/06/2009,163,West 78th Street,Mn,10024,UWS,Interior alts,true,false,,40.781988,-73.977667,07,6,165,1030237,1011500005,Upper West Side
11290,09-01-26-024,01/05/2009,9,East 17th Street,Mn,10003,LM,Signs,true,true,,40.737624,-73.991491,05,2,52,1016114,1008460010,Hudson Yards-Chelsea-Flatiron-Union Square
11267,09-01-06-001,01/02/2009,258,West 139th Street,Mn,10030,SNIC,Windows and fence,true,true,,40.818762,-73.944033,10,9,230,1060316,1020240058,Central Harlem North-Polo Grounds
11268,09-01-06-002,01/02/2009,260,West 139th Street,Mn,10030,SNIC,Windows,true,false,,40.818773,-73.944062,10,9,230,1060317,1020240059,Central Harlem North-Polo Grounds
11269,09-01-06-003,01/02/2009,259,West 138th Street,Mn,10030,SNIC,Windows,true,true,,40.818153,-73.944478,10,9,230,1060270,1020240007,Central Harlem North-Polo Grounds
11270,09-01-06-004,01/02/2009,264,West 139th Street,Mn,10030,SNIC,Windows,true,true,,40.818798,-73.944112,10,9,230,1060318,1020240060,Central Harlem North-Polo Grounds
11252,09-12-31-052,12/31/2008,4,East 89th Street,Mn,10128,CARE,Windows,true,false,,40.783345,-73.958752,08,4,15002,1046964,1015000065,Upper East Side-Carnegie Hill
11265,09-12-31-065,12/31/2008,175,Congress Street,Bn,11201,COB,Old Law Investigation,true,true,,40.688378,-73.995846,06,39,45,3003138,3002960033,Carroll Gardens-Columbia Street-Red Hook
11266,09-12-31-066,12/31/2008,177,Congress Street,Bn,11201,COB,Old Law Investigation,true,true,,40.688362,-73.995788,06,39,45,3003137,3002960032,Carroll Gardens-Columbia Street-Red Hook
11241,09-12-30-041,12/30/2008,116,Park Place,Bn,11217,PS,Styrofoam siding.,true,true,,40.67822,-73.97455,06,39,161,3019096,3009420024,Prospect Heights
11242,09-12-31-042,12/30/2008,217,West 11th Street,Mn,10014,GV,Four antennas installed in non-compliance with LPC08-1380.,true,true,,40.736387,-74.002187,02,3,77,1010964,1006140027,West Village
11243,09-12-31-043,12/30/2008,59,East 79th Street,Mn,10075,IL,Signage.,true,false,,40.776067,-73.9615,08,4,142,1046439,1014910027,Upper East Side-Carnegie Hill
11248,09-12-31-048,12/30/2008,7,Old Fulton Street,Bn,11201,FF,Ventilation system,true,false,,40.70278,-73.994096,02,33,21,3000077,3000350011,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
11249,09-12-31-049,12/30/2008,6,Warren Place,Bn,11201,COB,Work,true,false,,40.688101,-73.998446,06,39,49,3003331,3003050052,Carroll Gardens-Columbia Street-Red Hook
11250,09-12-31-050,12/30/2008,172,Bergen Street,Bn,11217,BOE,Iron railing,true,true,,40.685386,-73.987066,02,33,71,3005854,3003860025,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
11238,09-12-29-038,12/29/2008,411,Rogers Avenue,Bn,11225,PLG,"Top floor windows in non-compliance; call box; painting stoop, beltway, basemnt windows; fence instl",true,true,,40.662683,-73.953744,09,40,329,3035022,3013200006,Prospect Lefferts Gardens-Wingate
11264,09-12-31-064,12/26/2008,109,Spring Street,Mn,10012,SOHO,Spray painting logos onto storefront,true,true,,40.723544,-73.999834,02,1,49,1007622,1004990037,SoHo-TriBeCa-Civic Center-Little Italy
11257,09-12-31-057,12/24/2008,84-01,37th Avenue,Qn,,JH,Neon and LED,true,false,,40.749965,-73.882313,03,25,281,4035835,4014587501,Jackson Heights
11258,09-12-31-058,12/24/2008,84-03,37th Avenue,Qn,,JH,Neon and LED,true,false,,40.749965,-73.882298,03,25,281,4035835,4014587501,Jackson Heights
11259,09-12-31-059,12/24/2008,84-05,37th Avenue,Qn,,JH,Neon and LED,true,false,,40.749968,-73.882284,03,25,281,4035835,4014587501,Jackson Heights
11260,09-12-31-060,12/24/2008,84-09,37th Avenue,Qn,,JH,Neon and LED,true,false,,40.749971,-73.882258,03,25,281,4035835,4014587501,Jackson Heights
11235,09-12-24-035,12/23/2008,4620,Delafield Avenue,Bx,10471,FLD,Noncompliance,true,true,,40.894286,-73.906946,08,11,335,2084457,2058222630,North Riverdale-Fieldston-Riverdale
11236,09-12-24-036,12/23/2008,311,Knollwood Avenue,Qn,11363,DOUG,Noncompliance,true,true,,40.779959,-73.750607,11,19,1483,4168035,4080170061,Douglas Manor-Douglaston-Little Neck
11237,09-12-29-037,12/23/2008,286,Carlton Avenue,Bn,11205,FG,Fire damage.,true,true,,40.688948,-73.972022,02,35,181,3059022,3021020040,Fort Greene
11261,09-12-31-061,12/23/2008,118,Park Lane,Qn,11363,DOUG,Fence,true,true,,40.774137,-73.751748,11,19,1483,4168281,4080450024,Douglas Manor-Douglaston-Little Neck
11231,09-12-19-031,12/19/2008,22,West 8th Street,Mn,10011,GV,Installation of neon and menu boxes.,true,false,,40.732637,-73.997276,02,1,63,1008859,1005510023,West Village
11262,09-12-31-062,12/19/2008,735,East 166th Street,Bx,10456,LW,Noncompliance,true,true,,40.826579,-73.902968,03,16,135,2004648,2026510052,Morrisania-Melrose
11226,09-12-17-026,12/16/2008,253,Carlton Avenue,Bn,11205,FG,Gut rehab.,true,true,,40.690244,-73.97226,02,35,183,3058484,3020900009,Fort Greene
11229,09-12-17-029,12/16/2008,[56],West 12th Street,Mn,,GV,New School glued signs to door handles.,true,false,,,,,,,,,
11547,09-05-18-022,12/16/2008,23,Stuyvesant Street,Mn,10003,SMA,Windows.,true,false,,40.729952,-73.988339,03,2,40,1006784,1004650028,East Village
11225,09-12-17-025,12/15/2008,502,1st Street,Bn,11215,PS,Rooftop addition in non-compliance with CNE.,true,false,,40.670952,-73.975995,06,39,155,3025192,3010767501,Park Slope-Gowanus
11239,09-12-29-039,12/15/2008,502,1st Street,Bn,11215,PS,Roof bulkhead.,true,false,,40.670952,-73.975995,06,39,155,3025192,3010767501,Park Slope-Gowanus
11253,09-12-31-053,12/15/2008,677,West End Avenue,Mn,10025,RWE,Cell Phone tower at roof,true,true,,40.793197,-73.974723,07,6,179,1034124,1012520020,Upper West Side
11255,09-12-31-055,12/15/2008,4702,15th Avenue,Bn,11219,NOT DESIGNATED,Interior work,true,false,,40.633399,-73.986651,12,44,234,3137283,3056300038,Borough Park
11245,09-12-31-045,12/12/2008,698,Broadway,Mn,10003,NOHO,Demolition of façade and cornice.,true,false,,40.728545,-73.99413,02,2,57,1008789,1005457501,West Village
11217,09-12-11-017,12/11/2008,40-42,West 8th Street,Mn,,GV,Replaced mesh rollgate with solid roll gate.,true,true,,40.733068,-73.998293,02,1,63,1008940,1005530021,West Village
11221,09-12-11-021,12/11/2008,169,Hudson Street,Mn,10013,TRIN,Building swimmin pool on roof.,true,false,,40.722201,-74.008204,01,1,39,1002844,1002197504,SoHo-TriBeCa-Civic Center-Little Italy
11222,09-12-11-022,12/11/2008,477,West 152nd Street,Mn,10031,HSNW,Work,true,true,,40.829304,-73.943547,09,7,23501,1061608,1020677501,Hamilton Heights
11223,09-12-11-023,12/11/2008,35-22,88th Street,Qn,,JH,Old Law Investigation,true,true,,40.751592,-73.878971,03,25,279,4035874,4014610016,Jackson Heights
11224,09-12-17-024,12/11/2008,200,Greene Avenue,Bn,11238,CLIN,Back porch.,true,true,,40.686953,-73.96365,02,35,201,3321917,3019640038,Clinton Hill
11227,09-12-17-027,12/11/2008,53,Murray Street,Mn,10007,TRSE,"Storefront in non-compliance with LPC05-5575: Doors, frosted glass, intercom on cast iron, camera.",true,true,,40.714165,-74.009624,01,1,21,1001439,1001337507,SoHo-TriBeCa-Civic Center-Little Italy
11228,09-12-17-028,12/11/2008,318,Bleecker Street,Mn,10014,GV,Graphics on awning in non-compliance with LPC09-0407.,true,false,,40.733038,-74.004066,02,3,73,1010046,1005880063,West Village
11233,09-12-19-033,12/11/2008,14-Oct,East 60th Street,Mn,,UES,Security cameras.,true,true,,,,,,,,,
11215,09-12-10-015,12/10/2008,35-46,88th Street,Qn,,JH,Old Law Investigation,true,true,,40.751101,-73.878882,03,25,279,4035884,4014610028,Jackson Heights
11220,09-12-11-020,12/10/2008,101,Cambridge Place,Bn,11238,CLIN,"Windows, façade, entry step.",true,true,,40.683928,-73.962895,02,35,201,3056759,3019810024,Clinton Hill
11230,09-12-17-030,12/10/2008,129,Charles Street,Mn,10014,GVE,Owner planning to perform construction on building.,true,false,,40.734246,-74.007552,02,3,75,1011844,1006320029,West Village
11232,09-12-19-032,12/10/2008,360,Washington Avenue,Bn,11238,CLIN,Front porch.,true,true,,40.687868,-73.965763,02,35,197,3055488,3019450028,Clinton Hill
11254,09-12-31-054,12/10/2008,202,Riverside Drive,Mn,10025,RWE,Door being constructed at basement,true,true,,40.793705,-73.976655,07,6,179,1034114,1012520005,Upper West Side
11285,09-01-20-019,12/10/2008,469,West 152nd Street,Mn,10031,HSNW,Alterations,true,true,,40.829224,-73.943355,09,7,23501,1061611,1020677501,Hamilton Heights
11219,09-12-11-019,12/09/2008,165,West 4th Street,Mn,10014,GV,Metal signband with pink letters.,true,true,,40.732053,-74.001404,02,3,71,1010226,1005920029,West Village
11213,09-12-08-013,12/08/2008,47,West 12th Street,Mn,10011,GV,"Painted base black, replaced door and sidelights.",true,true,,40.735333,-73.996121,02,3,63,1009631,1005760065,West Village
11234,09-12-24-034,12/08/2008,174,Fifth Avenue,Mn,10010,LM,Façade work,true,true,,40.741041,-73.989961,05,3,58,1015562,1008240037,Hudson Yards-Chelsea-Flatiron-Union Square
11251,09-12-31-051,12/08/2008,378,Pacific Street,Bn,11217,BOE,Windows,true,true,,40.686489,-73.985779,02,33,41,3001095,3001890030,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
11256,09-12-31-056,12/08/2008,43-17,104th Street,Qn,,NOT DESIGNATED,Construction,true,false,,40.747723,-73.860576,04,21,403,4048935,4019870067,North Corona
11263,09-12-31-063,12/08/2008,80-07,37th Avenue,Qn,,JH,Storefront,true,true,,40.749579,-73.885991,03,25,283,4029676,4012800038,Jackson Heights
11218,09-12-11-018,12/05/2008,15,Barrow Street,Mn,10014,GV,"Security cameras, bracket signs, light fixtures, flagpole moved/replaced.",true,true,,40.732632,-74.002699,02,3,67,1010163,1005900064,West Village
11291,09-01-26-025,12/05/2008,222,Bowery,Mn,10012,IL,Interior work,true,false,,40.722023,-73.993394,02,1,43,1007397,1004920023,SoHo-TriBeCa-Civic Center-Little Italy
11210,09-12-03-010,12/04/2008,384,Vanderbilt Avenue,Bn,11238,CLIN,"Replacing windows, railings, door.",true,true,,40.685709,-73.968364,02,35,199,3055935,3019590045,Clinton Hill
